index,id_local,desc_barrio_local,clase_vial_edificio,desc_vial_edificio,num_edificio,rotulo,desc_epigrafe
46993,270181168,SAN ANDRES,AVENIDA,ESPINELA,15,DAKAR II,CAFETERIA
47001,270181482,SAN ANDRES,CALLE,GRAFITO,12,BAR MEZQUITA,BAR CON COCINA
47002,270181500,SAN ANDRES,CALLE,CACEREÑOS,17,BAR PEDRAZA,BAR CON COCINA
47007,270181691,SAN ANDRES,PASEO,ALBERTO PALACIOS,39,LA MORCILLA,BAR CON COCINA
47018,270223975,LOS ROSALES,CALLE,JOSE DEL PINO,72,CAFE EL RINCO DE JUANITO BAR,CAFETERIA
47020,270181747,SAN ANDRES,CALLE,ALBINO HERNANDEZ LAZARO,2,VIVAS,BAR RESTAURANTE
47022,270181885,SAN ANDRES,CALLE,ACEBES,2,BAR LAS MURALLAS,BAR CON COCINA
47023,270181900,SAN ANDRES,CALLE,JUNCO,7,LA ALEGRIA,BAR RESTAURANTE
47039,270182084,SAN CRISTOBAL,CALLE,ROCAFORT,101,CAJA MADRID,BAR CON COCINA
47040,270182085,SAN CRISTOBAL,CALLE,ROCAFORT,121,RESTAURANTE AL JAWHARA,BAR CON COCINA
47044,270182259,BUTARQUE,CALLE,TANTALO,1,PACO,BAR SIN COCINA
47045,270367258,JUSTICIA,CALLE,LIBERTAD,34,BLACK & WHITE,CAFE ESPECTACULO
47048,270367404,FUENTE DEL BERRO,CALLE,PEDRO HEREDIA,1,TABERNA PASCUAL,BAR RESTAURANTE
47056,270062983,IBIZA,CALLE,NARVAEZ,68,RAFA MARISQUERIA,RESTAURANTE
47057,270063099,IBIZA,CALLE,FERNAN GONZALEZ,54,LA FRAGUA DE VITO,BAR RESTAURANTE
47059,270063183,IBIZA,CALLE,IBIZA,21,THE COKIE LAB,CAFETERIA
47067,270368079,CASTILLA,CALLE,CARDENAL MARCELO SPINOLA,54,CERVECERIA PIO XII,RESTAURANTE
47071,270063244,IBIZA,CALLE,NARVAEZ,58,BUENDI NARVAEZ,BAR CON COCINA
47072,270063245,IBIZA,CALLE,NARVAEZ,58,MANTEQUERIA YEBENES,BAR SIN COCINA
47078,270063535,IBIZA,CALLE,NARVAEZ,48,BODEGA RESTAURANTE TRIANA,RESTAURANTE
47083,270368633,GOYA,CALLE,ALCALA,191,PASTAMORE,RESTAURANTE
47091,270063854,IBIZA,CALLE,NARVAEZ,35,MAS Q MENOS,BAR RESTAURANTE
47095,270064163,LOS JERONIMOS,CALLE,ALFONSO XII,3,CAFETERIA INSTITUTO ISABEL LA CATOLICA,"OTROS SERVICIOS DE COMIDAS EN INSTALACIONES DEPORTIVAS, OFICINAS, EMPRESAS O SIMILARES"
47106,270064796,LOS JERONIMOS,PLAZA,LEALTAD,5,HOTEL RITZ,BAR ESPECIAL SIN ACTUACIONES
47107,270064796,LOS JERONIMOS,PLAZA,LEALTAD,5,HOTEL RITZ,PISCINAS DE USO PUBLLICO CLIMATIZADAS
47108,270065002,LOS JERONIMOS,CALLE,RUIZ DE ALARCON,27,TERRAZA EL BOTANICO,BAR RESTAURANTE
47111,270065215,LOS JERONIMOS,CALLE,POETA ESTEBAN DE VILLEGAS,20,GRANIER,CAFETERIA
47121,270369404,QUINTANA,CALLE,MARQUESA DE TORRECILLA,4,CAFETERIA ECO LA CRUZ / PUESTOS 22 Y 23,BAR CON COCINA
47132,270065709,NIÑO JESUS,CALLE,SAMARIA,3,MEDITERRAE RESTAURANTE,BAR RESTAURANTE
47135,270066180,NIÑO JESUS,PLAZA,DOCTOR LAGUNA,7,PINOCHO,BAR RESTAURANTE
47138,270066499,RECOLETOS,CALLE,MARQUES DEL DUERO,6,PASACALLES BAR RESTAURANTE,RESTAURANTE
47139,270066614,RECOLETOS,CALLE,RECOLETOS,7,LA VACA Y LA HUERTA,BAR RESTAURANTE
47142,270066897,RECOLETOS,CALLE,CLAUDIO COELLO,4,BAR ORBAYO,CAFETERIA
47146,270067586,RECOLETOS,CALLE,LAGASCA,32,VI COOL BY SERGI AROLA,RESTAURANTE
47155,270369804,CASTILLEJOS,CALLE,SOR ANGELA DE LA CRUZ,3,---,RESTAURANTES DE COMIDA RAPIDA
47158,270067787,RECOLETOS,CALLE,CLAUDIO COELLO,41,L ENTRECOTE,RESTAURANTE
47162,270068082,RECOLETOS,CALLE,AYALA,10,CAYBU,CAFETERIA
47165,270575457,PINAR DEL REY,AVENIDA,GRAN VIA DE HORTALEZA,27,FUNDACION BETESDA,SERVICIOS DE COMEDOR EN CENTROS DE ACTIVIDADES DE SERVICIOS SOCIALES
47170,270096018,NUEVA ESPAÑA,PLAZA,PERU,4,BAR RESTAURANTE TABERNA LA ALPUJARRA,BAR RESTAURANTE
47171,270096036,NUEVA ESPAÑA,CALLE,CHILE,25,BAR OSUNA,BAR CON COCINA
47172,270096142,NUEVA ESPAÑA,CALLE,COSTA RICA,15,TELEPIZZA,RESTAURANTES DE COMIDA RAPIDA
47173,270096345,NUEVA ESPAÑA,AVENIDA,PIO XII,34,LA POSADA DEL CHAFLÁN,HOTELES Y MOTELES CON RESTAURANTE
47184,270575554,VALDEFUENTES,AVENIDA,MANOTERAS,40,VIPS SMART MANOTERAS,RESTAURANTE
47185,270369876,BELLAS VISTAS,CALLE,NUMANCIA,2,TONY ROMA S,RESTAURANTE
47186,270369895,UNIVERSIDAD,CALLE,FUENCARRAL,85,FOSFORIA SHOP S.L.,BAR ESPECIAL CON ACTUACIONES
47200,270575643,SAN PASCUAL,CALLE,CONDESA DE VENADITO,9,SERVICIO PUBLICO ESTATAL DE EMPLEO,"OTROS SERVICIOS DE COMIDAS EN INSTALACIONES DEPORTIVAS, OFICINAS, EMPRESAS O SIMILARES"
47202,270575645,EL CAÑAVERAL,CALLE,CAÑADA DE VICALVARO A SAN FERNANDO,228,MR HOOKAH,CAFETERIA
47204,270096974,CASTILLA,CALLE,RAFAEL HERRERA,9,CAFETERIA RESTAURANTE LA CASCADA,BAR RESTAURANTE
47207,270097130,CASTILLA,CALLE,NUÑEZ MORGADO,9,KIKE'S,BAR RESTAURANTE
47216,270575707,CANILLAS,CALLE,LAS PEDROÑERAS,38,CENTRO GERIATRICO HORTALEZA,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES
47217,270575710,LOS CARMENES,PASEO,ERMITA DEL SANTO,48,REAL E ILUSTRE HERMANDAD DE NUESTRA SEÑORA DEL ROCÍO DE MADRID,BAR CON COCINA
47219,270575726,FUENTE DEL BERRO,CALLE,FUNDADORES,6,GIMNASIO,ACTIVIDADES DE LOS GIMNASIOS
47228,270575776,ENSANCHE DE VALLECAS,CALLE,ALAMEDA DEL VALLE,35,RESTAURANTE,RESTAURANTE
47230,270575783,ENSANCHE DE VALLECAS,CALLE,JOSE GUTIERREZ MAROTO,34,C.M.D. JUAN DE DIOS ROMAN,GESTION DE INSTALACIONES DEPORTIVAS
47234,270575835,RIOS ROSAS,CALLE,AGUSTIN DE BETANCOURT,1,COMEDOR ESCUELA ITALIANA DE MADRID,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
47235,270575836,ALMAGRO,CALLE,RAFAEL CALVO,12,COLEGIO CHAMBERÍ HERMANOS MARISTAS,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
47241,270097529,CASTILLA,CALLE,MAURICIO LEGENDRE,2,BAHIA NEGRA,BAR RESTAURANTE
47246,270370134,LOS ROSALES,CALLE,ESPERANZA MACARENA,11,BAR TROPICALISSIMA,BAR RESTAURANTE
47250,270575894,VALDEFUENTES,CALLE,MARIA REICHE,15,HAMBURGUESERIA,RESTAURANTE
47252,270575906,VALDEFUENTES,CALLE,MARIA REICHE,34,CEIP NURIA ESPERT,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
47253,270575913,RIOS ROSAS,PASEO,CASTELLANA,67,"MINISTERIO TRANSPORTES, MOVILIDAD Y AGENDA URBANA",SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
47259,270370324,PINAR DEL REY,AVENIDA,BARRANQUILLA,9,CAFETERIA PASTELERIA DEFIA,CAFETERIA
47276,270576001,VALDEFUENTES,AVENIDA,JUAN ANTONIO SAMARANCH,67,GIMNASIO,ACTIVIDADES DE LOS GIMNASIOS
47279,270576006,LA PAZ,PASEO,CASTELLANA,259,ROTULO NO INFORMADO,BAR RESTAURANTE
47284,270576026,AEROPUERTO,CARRETERA,M-110,260,SALA VIP NEPTUNO-AENA,"OTROS SERVICIOS DE COMIDAS EN INSTALACIONES DEPORTIVAS, OFICINAS, EMPRESAS O SIMILARES"
47287,270576065,PALOMERAS BAJAS,CALLE,LA REINA DE AFRICA,10,ROTULO NO INFORMADO,SERVICIOS DE COMEDOR EN CENTROS DE ACTIVIDADES DE SERVICIOS SOCIALES
47295,270277389,SOL,CALLE,MARQUES VIUDO DE PONTEJOS,10,CERVECERIA BAR POSTAS,BAR RESTAURANTE
47298,270277607,SAN DIEGO,CALLE,VIZCONDE DE ARLESSON,45,BAR CHELLE,BAR CON COCINA
47307,270068611,RECOLETOS,CALLE,CLAUDIO COELLO,48,LA BODEGA DE CASANOVA,BAR RESTAURANTE
47310,270068843,RECOLETOS,CALLE,LAGASCA,60,LA TRAINERA,RESTAURANTE
47315,270370739,PALACIO,CALLE,SAN BERNARDO,1,HOTEL SANTO DOMINGO MERCURE,"OTROS SERVICIOS DE COMIDAS EN INSTALACIONES DEPORTIVAS, OFICINAS, EMPRESAS O SIMILARES"
47316,270370739,PALACIO,CALLE,SAN BERNARDO,1,HOTEL SANTO DOMINGO MERCURE,PISCINAS DE USO PUBLICO DE TEMPORADA
47328,270277715,APOSTOL SANTIAGO,CALLE,CUEVAS DEL ALMANZORA,177,RESTAURANTE CAFETERIA PICCOLO,BAR CON COCINA
47339,270068949,RECOLETOS,CALLE,VELAZQUEZ,47,DINGO,RESTAURANTE
47343,270069078,RECOLETOS,CALLE,LAGASCA,74,O´CALDIÑO VINOS Y COMIDAS,BAR RESTAURANTE
47346,270069197,RECOLETOS,CALLE,VELAZQUEZ,59,MALLORCA,CAFETERIA
47350,270069438,RECOLETOS,CALLE,VELAZQUEZ,62,HOTEL BLESS,PISCINAS DE USO PUBLICO DE TEMPORADA
47351,270069439,RECOLETOS,CALLE,VELAZQUEZ,62,BAR LA RULETA,CAFETERIA
47361,270576484,JUSTICIA,CALLE,GRAN VIA,10,VINCCI THE MINT HOTEL,HOTELES Y MOTELES CON RESTAURANTE
47365,270278370,JUSTICIA,GLORIETA,BILBAO,7,VINOS,BAR SIN COCINA
47372,270278685,ARGUELLES,PASEO,PINTOR ROSALES,52,LA VACA,RESTAURANTE
47374,270576515,RIOS ROSAS,CALLE,MODESTO LAFUENTE,67,CRUSTO,CAFETERIA
47375,270576560,PALACIO,PLAZA,ESPAÑA,4,RESTAURANTE VP GINKGO,RESTAURANTE
47379,270069822,RECOLETOS,CALLE,CASTELLO,39,GRANIER,CAFETERIA
47383,270279190,CASTELLANA,CALLE,HERMANOS BECQUER,10,DEJATE BESAR,CAFETERIA
47385,270279427,OPAÑEL,CALLE,RADIO,9,EL PICADOR,BAR CON COCINA
47388,270279476,PALACIO,CALLE,ARENAL,23,OPERA PIZZA,RESTAURANTE
47392,270069947,RECOLETOS,CALLE,HERMOSILLA,58,NATA LOVERS,CAFETERIA
47396,270576587,VALVERDE,CALLE,CASTIELLO DE JACA,2,COMEDOR COLEGIO LEOPOLDO CALVO SOTELO,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
47399,270576598,LA PAZ,CALLE,FERMIN CABALLERO,17,COMEDOR DEL CENTRO DE MAYORES VOCAL VECINO JUSTO SIERRA,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES
47400,270279529,PROSPERIDAD,CALLE,GENERAL ZABALA,6,CENTRO DE YOGA NARAYAN,ACTIVIDADES DE LOS GIMNASIOS
47405,270280001,ALMAGRO,CALLE,FERNANDO EL SANTO,25,AROMAS DE CAFE,BAR CON COCINA
47414,270182647,LOS ROSALES,CALLE,DIAMANTE,37,BAR MATOS CERVECERIA,BAR CON COCINA
47421,270280735,PACIFICO,CALLE,CAVANILLES,52,CAFETERIA NECTAR,BAR SIN COCINA
47433,270182946,LOS ROSALES,CALLE,JUAN JOSE MARTINEZ SECO,52,GREDOS,BAR CON COCINA
47438,270281173,ARGUELLES,CALLE,VENTURA RODRIGUEZ,3,CAFETERÍA PASTELERIA,CAFETERIA
47444,270282000,LUCERO,CALLE,CEBREROS,94,CAFETERIA KELER,CAFETERIA
47445,270282045,VALVERDE,CALLE,VIRGEN DE ARANZAZU,25,LOTERIAS Y APUESTAS DEL ESTADO,JUEGOS DE AZAR Y APUESTAS DE GESTION PUBLICA O O AUTORIZACION ESPECIAL (ESTADO Y ONCE)
47451,270182972,LOS ROSALES,CALLE,ESPERANZA MACARENA,8,DONER KEBAP SUNARGAON,CAFETERIA
47457,270183106,LOS ANGELES,CALLE,VIRGEN DE LOS DESAMPARADOS,38,BAR JOSE LUIS,BAR CON COCINA
47458,270183128,LOS ANGELES,CALLE,ALCOCER,44,GUARDERIA EL BOSQUECITO,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
47460,270282182,ARAPILES,CALLE,BLASCO DE GARAY,10,LA SANTA VACA,BAR RESTAURANTE
47462,270282270,SAN CRISTOBAL,PLAZA,PINAZO,24,CAFETERIA LAS TORRES,CAFETERIA
47466,270282419,QUINTANA,CALLE,ALCALA,423,JOTA CINCO,BAR RESTAURANTE
47467,270282428,CONCEPCION,CALLE,ESTRECHO DE COREA,34,ESCUELA INFANTIL DELPHOS,PISCINAS DE COMUNIDADES DE VECINOS DE TEMPORADA
47472,270183198,LOS ANGELES,CALLE,ALCOCER,24,CAFE BAR JM,BAR CON COCINA
